,ID,Class,Text_Post,Duracao,Plays,Comentarios,Compart.,Texto,Curtidas,Perfil,Classifier_Plays,Classifier_Comentarios,Classifier_Compart.,Classifier_Curtidas,domingo,quarta-feira,quinta-feira,segunda-feira,sexta-feira,sábado,terça-feira
265,7137711474922786053,People Person Book Publication Baby Adult Male Man Crowd Accessories Glasses Formal Wear Tie Purple Face Head Audience Text Photography Portrait,,84.63,86200,496,452,Como os governos Lula mudaram a sua vida? O #brasildaesperança vai voltar 🇧🇷❤️⭐️ #Lula #equipelula,7327,1,Flopou,Mediano,Mediano,Flopou,0,0,0,0,0,0,1
266,7137757605404888325,Clothing Coat Person Raincoat Face Head,,6.29,169300,4077,168,Descubra qual apoiador do Lula é você! Pausa a tela e comenta aqui👇 #brasildaesperança #lula,16200,1,Mediano,Viral,Flopou,Mediano,0,0,0,0,0,0,1
267,7137801938913004806,Clothing Hardhat Helmet Advertisement Person Worker Poster Adult Male Man Vest Boy Child Head People Lifejacket,,35.43,58300,201,331,"Pra melhorar a vida do povo, é Lula presidente de novo 🇧🇷❤️⭐️ #brasildaesperança #povobrasileiro #Lula",3543,1,Flopou,Flopou,Flopou,Flopou,0,0,0,0,0,0,1
268,7137827454768385285,Machine Gas Pump Pump Adult Male Man Person Clothing Footwear Shoe E-scooter Transportation Vehicle Shop,,31.53,2000000,4324,10100,É só comparar pra ver a diferença 🇧🇷❤️ Vote Lula13 e no #brasildaesperança #lula #preçodacomida #custodevida,112700,1,Viral,Viral,Viral,Viral,0,0,0,0,0,0,1
269,7137993262245121286,People Person Crowd Adult Male Man Electrical Device Microphone Face Head Clothing Coat Audience,,48.64,71600,252,117,O papel do Estado pra reduzir a violência ❤️ #brasildaesperança,5298,1,Flopou,Flopou,Flopou,Flopou,0,1,0,0,0,0,0
270,7138037947739245830,Person Adult Male Man Clothing Formal Wear Suit Boy Child Coat People Head Crowd Face Conversation Baby Accessories Bag Handbag,,28.4,601400,1684,498,#jairbolsonaro #presidente #brasil #molecada #um #forte #abraco #🇧🇷,89000,0,Bombou,Bombou,Mediano,Viral,0,1,0,0,0,0,0
271,7138089810849287430,Clothing T-Shirt People Person Body Part Finger Hand Head Face Adult Male Man Photography Portrait Baseball Cap Cap Hat Happy Crowd City Electronics Phone Urban,,40.7,67700,230,408,Chama o VAR ⭐️🇧🇷 #brasildaesperança #VAR #futebol #futebolbrasileiro,4938,1,Flopou,Flopou,Mediano,Flopou,0,1,0,0,0,0,0
272,7138162343992675590,People Person Crowd Audience Concert Parade,,72.51,141300,499,494,- Foz do Iguaçu / Curitiba . Paraná (31/08/2022) #parana #foz #do #iguacu #fozdoiguacu #curitiba #pr #presidente #jair #bolsonaro #jairbolsonaro #brasil #br #🇧🇷,11800,0,Mediano,Mediano,Mediano,Mediano,0,1,0,0,0,0,0
273,7138202510384286982,People Person Head Face Adult Male Man Female Woman Clothing Hat Balloon Accessories Formal Wear Tie,,42.98,149400,585,837,"Nossos indígenas e nossos povos ribeirinhos terão um ministério dos Povos Originários para promover políticas públicas. A #saúde #indígena poderá ser cuidada por profissionais indígenas, porque vamos trabalhar para formar muita gente na área da saúde. #brasildaesperança #Lula",15400,1,Mediano,Mediano,Mediano,Mediano,0,1,0,0,0,0,0
274,7138228572757527813,Head Person Face Adult Male Man Photography Portrait Happy Smile,,15.63,106800,364,54,Estamos chegando em Belém dia 01/set e São Luis no dia 02 🇧🇷❤️⭐️ #brasildaesperança #Lula #equipelula,10700,1,Flopou,Flopou,Flopou,Mediano,0,1,0,0,0,0,0
275,7138398745724603653,Accessories Formal Wear Tie Photography Adult Male Man Person People Face Head Portrait Blazer Clothing Coat Jacket Book Indoors Library Publication Suit Baby Happy,,55.56,183800,659,3354,Voltar para governar ainda melhor o #Brasildaesperança 🇧🇷❤️Obrigado pelo vídeo @LulaComBr #vamosjuntospelobrasil #Estadista #equipelula #Lula,20400,1,Mediano,Mediano,Bombou,Mediano,0,0,1,0,0,0,0
276,7138447266934902022,Face Head Person Photography Portrait Adult Male Man Advertisement Poster Beard Clothing Coat Sash Logo,,42.98,608400,4685,2188,Marque aqui alguém que precisa conhecer nossas propostas👇#brasildaesperança #lula2022 #lulapresidente,86900,1,Bombou,Viral,Bombou,Viral,0,0,1,0,0,0,0
277,7138453696609848581,Clothing Shirt Pants Adult Male Man Person Face Head Photography Portrait People T-Shirt Female Woman Dancing Leisure Activities Formal Wear Accessories Tie Footwear Shoe Walking,,22.8,738700,2649,4654,#jair #bolsonaro #22 #jairbolsonaro #brasil #🇧🇷 #presidente #deus #patria #familia #liberdade,84400,0,Viral,Viral,Viral,Viral,0,0,1,0,0,0,0
278,7138527757897567493,Clothing Coat Jacket Symbol Head Person Baby Face,,28.44,730800,1332,6135,“O Corinthians é um estado de espírito.” 112 anos de história! Um abraço para a torcida corintiana ⚽️🇧🇷❤️ #brasildaesperança #corinthians #futebolbrasileiro,73300,1,Viral,Bombou,Viral,Viral,0,0,1,0,0,0,0
279,7138572663148055814,Crowd Person Press Conference Electrical Device Microphone People Face Head Photography Portrait Adult Male Man Clothing Coat,,26.7,2300000,2410,7087,#cocacola #jair #bolsonaro #kkkk #jairbolsonaro,249800,0,Viral,Bombou,Viral,Viral,0,0,1,0,0,0,0
280,7138769033851194630,Body Part Finger Hand Person Face Head Photography Portrait Clothing T-Shirt Plant Potted Plant People Adult Female Woman Herbal Herbs Garden Nature Outdoors Gardening City Text,,30.88,186500,767,714,É só comparar: que Brasil você quer? ❤️🇧🇷🦑 #brasildaesperança #lulapresidente2022 #equipelula,20500,1,Mediano,Mediano,Mediano,Mediano,0,0,0,0,1,0,0
281,7138821558675541254,Face Head Person Photography Portrait People Happy Accessories Formal Wear Tie Adult Bride Female Wedding Woman Advertisement Poster Business Card Paper Text Clothing Coat Blazer Jacket Crowd Smile Indoors Audience,,12.35,133000,297,518,#energia #luz #eletrica #conta #icms #brasil #brasileiro #lares #empresas #pequenas #grandes #producao #🇧🇷 #presidente #jair #bolsonaro #jairbolsonaro #de,8911,0,Mediano,Flopou,Mediano,Flopou,0,0,0,0,1,0,0
282,7138822872415423750,Electrical Device Microphone Performer Person Solo Performance People Concert Crowd Adult Male Man Photography Face Head Smoke Pipe Body Part Finger Hand,,49.85,123300,330,404,"O Lula precisa de você nessa reta final das eleições. Converse com amigos, vizinhos, parentes e ajude a construir o #brasildaesperança 🇧🇷❤️ #brasil #EquipeLula #eleições #lula",10900,1,Flopou,Flopou,Flopou,Mediano,0,0,0,0,1,0,0
283,7138850032819752197,Lighting Concert Crowd Person Urban Performer Solo Performance Clothing Jeans Pants Adult Male Man Light Face Head Flare Footwear Shoe Electronics Photography Audience Stage Club,,6.96,97300,337,161,Obrigado Manaus e obrigado Belém! Vamos construir o #brasildaesperança 📸 Ricardo Stuckert #lula #CapCut #whereareyou #trend,9019,1,Flopou,Flopou,Flopou,Flopou,0,0,0,0,1,0,0
284,7139098273691733254,Accessories Formal Wear Tie Glasses Clothing Shirt Face Head Person Photography Portrait Book Publication Adult Male Man Indoors Library,,25.56,152800,449,441,"- Os números mostram que reruzir impostos aumentam a arrecadação, gerando empregos e ivestimentos em todos os setores do Brasil. É so não roubar que as coisas andam! #jairbolsonaro #bolsonaro #presidente #reducao #impostos #auxilio #brasil #🇧🇷 #comercio #pib",14700,0,Mediano,Mediano,Mediano,Mediano,0,0,0,0,0,1,0
285,7139176523604430086,Head Person Face Beard Happy Smile Adult Male Man Business Card Paper Text,,16.31,2100000,4794,6229,“Minha causa é dar dignidade e respeito a 215 milhões de brasileiros” 🇧🇷❤️⭐️ #Lula #Brasil #equipelula #rockinrio2022,208100,1,Viral,Viral,Viral,Viral,0,0,0,0,0,1,0
286,7139246317414501637,People Person Advertisement Poster Adult Male Man City Clothing Hardhat Helmet Photography Coat Bridge Walking Hat,,54.87,225500,534,779,"- No passado, obras superfaturadas abandonadas no meio do caminho e o brasileiro desamparado pagando pelo prejuízo. Hoje, nosso povo é verdadeiramente beneficiado com obras concluídas e sem corrupção. O Brasil do futuro virou o Brasil do presente! #bolsonaro #brasil #chiclete #com #banana #presidente #jair #bolsonaro #jairbolsonaro #chicleteiro #brasil #🇧🇷 #paraguai",22700,0,Mediano,Mediano,Mediano,Mediano,0,0,0,0,0,1,0
287,7139266455882796294,Accessories Jewelry Necklace Head Person Face Happy Smile Earring Adult Female Woman Photography Portrait Body Part Neck Text,,41.26,45800,119,147,Propostas para melhorar a vida das mulheres brasileiras. Esse é o compromisso do Lula com o Brasil.🦑 #brasildaesperança🇧🇷❤️ #Brasil #propostas,2725,1,Flopou,Flopou,Flopou,Flopou,0,0,0,0,0,1,0
288,7139326490860195078,Crowd Person Adult Male Man People Advertisement Poster Smoke Pipe Audience Face Head Speech Electronics Screen Clapperboard Computer Hardware Hardware Monitor,,30.23,183000,570,2596,Sabe porque Lula é considerado o maior presidente da história? #brasildaesperança #Lula #politicabrasil #eleições #presidente #EquipeLula,14200,1,Mediano,Mediano,Bombou,Mediano,0,0,0,0,0,1,0
289,7139482352639577349,Electrical Device Microphone People Person Crowd Adult Male Man Face Head Performer Solo Performance Audience,,51.62,61400,212,247,O Luz para todos transformou a vida de brasileiros ao redor do país. Voltar à presidência pra fazer ainda mais pelo nosso povo. #BrasildaEsperança #Lula #Brasil #Luz,5180,1,Flopou,Flopou,Flopou,Flopou,1,0,0,0,0,0,0
290,7139514285251644678,Accessories Formal Wear Tie People Person Necktie Face Head Photography Portrait Adult Male Man Clothing Suit Glasses Crowd,,29.88,812600,2458,2350,BolsonaroMessiasJair (@bolsonaromessiasjair) no TikTok,95200,0,Viral,Bombou,Bombou,Viral,1,0,0,0,0,0,0
291,7139582514061905157,Blazer Clothing Coat Jacket Adult Female Person Woman Body Part Finger Hand Male Man People Footwear Shoe Head Face Formal Wear Suit Crowd Happy Pants Accessories Glasses Audience Photography Portrait,,21.99,70000,307,108,As mulheres são maioria e merecem um governo que as trate com respeito. Encontro com trabalhadoras domésticas em São Bernardo 🇧🇷❤️ #brasildaesperança #Mulheres #brasileiras #trabalhodomestico #trabalhadoras,7257,1,Flopou,Flopou,Flopou,Flopou,1,0,0,0,0,0,0
292,7139626415502150917,Game Super Mario,,20.15,77500,395,212,Finjam que sou um personagem de um game e me usem para salvar o Brasil. Obrigado @crisvector_real pelo desenho 🎮❤️🇧🇷⭐️ #brasildaesperança #Brasil #Lula #equipelula #videogamebr #gametok,5434,1,Flopou,Mediano,Flopou,Flopou,1,0,0,0,0,0,0
293,7139632479283006725,People Person Crowd Adult Male Man Accessories Formal Wear Tie Head Face Computer Hardware Electronics Hardware Monitor Screen Indoors Clothing Coat TV Interior Design Jacket,,28.67,207100,684,787,#jairbolsonaro #presidente #mais #humildes #auxiliobrasil #auxilio #brasil #compartilhe #bolsonaro #jair #🇧🇷,21800,0,Mediano,Mediano,Mediano,Mediano,1,0,0,0,0,0,0
294,7139708633780096262,Face Head Person Photography Portrait Happy Smile Child Female Girl Body Part Mouth Teeth Food Sweets Can Tin,,55.49,170100,617,1975,Comida no prato das famílias brasileiras e oportunidades para todos ❤️🇧🇷⭐️ #brasildaesperança #Lula #EquipeLula #fome,18300,1,Mediano,Mediano,Bombou,Mediano,1,0,0,0,0,0,0
295,7139878521756847365,Advertisement Poster Face Head Person,,25.1,43100,85,74,Conheça o Casa 13! Um site que vai te fornecer materiais incríveis para virar votos e conhecer mais sobre o que o PT já fez na sua cidade ❤️🇧🇷⭐️ #brasildaesperança #casa13 #equipelula,2233,1,Flopou,Flopou,Flopou,Flopou,0,0,0,1,0,0,0
296,7139907179515104518,Head Person Face Accessories Formal Wear Tie Happy Laughing Clothing Suit Smile Adult Male Man Photography Portrait,,75.18,322000,1887,2024,#jair #bolsonaro #presidente #brasil #deus #patria #familia #🇧🇷 #liberdade,42400,0,Bombou,Bombou,Bombou,Bombou,0,0,0,1,0,0,0
297,7139908004136111365,Advertisement Poster Adult Male Man Person Publication Female Woman Head Face People Happy Book Laughing,,77.99,214300,554,2136,#educação e #direitos para todos os trabalhadores e trabalhadoras brasileiras. Esse é o compromisso do #brasildaesperança 🇧🇷❤️⭐️ #Equipelula #trabalhodomestico #universidade #ensinosuperior,16500,1,Mediano,Mediano,Bombou,Mediano,0,0,0,1,0,0,0
298,7139924785974217990,Airport People Person Crowd Adult Male Man Balloon Clothing Hat Female Woman Head Concert Footwear Shoe Audience,,29.46,151400,460,615,#mulher #bolsonaro #verdade #jair #jairbolsonaro #deus #patria #familia #liberdade #❤️ #🌷,10400,0,Mediano,Mediano,Mediano,Flopou,0,0,0,1,0,0,0
299,7139971812351331589,Plant Vegetation Land Nature Outdoors Tree Woodland Adult Bride Female Person Wedding Woman Face Head Rainforest Grove,,139.83,48000,102,126,"Ou cuidamos do nosso #ecossistema e da nossa #biodiversidade ou seremos a única espécie a se autodestruir. Com toda a inteligência e informação que temos hoje, precisamos trabalhar na #preservação e recuperação da #amazônia #diadaamazônia #brasildaesperança #Lula",2764,1,Flopou,Flopou,Flopou,Flopou,0,0,0,1,0,0,0
300,7140012090147736837,People Person Face Head Photography Portrait Adult Female Woman Clothing Costume Boy Male Teen Advertisement Food Sweets Balloon Poster,,18.43,71700,195,100,#brasildaesperança #assistenciasocial #Lula #EquipeLula,5456,1,Flopou,Flopou,Flopou,Flopou,0,0,0,1,0,0,0
301,7140046388200525062,Adult Female Person Woman Performer Solo Performance Hugging Baton Stick Indoors Interior Design Face Head Crowd Bag,,28.98,107400,452,1454,"Padre Julio Lancellotti “Lula não vai fechar igrejas, Lula abre o coração” ❤️ #igrejasevangélicas #evangelicostiktok #religião #brasildaesperança",10500,1,Flopou,Mediano,Bombou,Mediano,0,0,0,1,0,0,0
302,7140079246764018949,Kissing Person Romantic Face Head Photography Portrait Adult Male Man People Accessories Glasses Happy,,8.47,64500,138,120,📸 Ricardo Stuckert #brasildaesperança #saopaulo #Lula #lulapresidente13,3863,1,Flopou,Flopou,Flopou,Flopou,0,0,0,1,0,0,0
303,7140278202722782469,Advertisement Poster Adult Male Man Person Face Head Body Part Hand Finger Publication,,28.16,70700,234,216,Essa é a #eleição mais importante da história do país. É o momento se decidirmos pela #democracia e #direitos do #povobrasileiro 🇧🇷❤️⭐️,5339,1,Flopou,Flopou,Flopou,Flopou,0,0,0,0,0,0,1
304,7140298643613011206,Accessories Formal Wear Tie Head Person Face Happy Laughing Adult Bride Female Wedding Woman Necktie Baby Clothing Suit Medication Pill Blazer Coat Jacket,,11.42,711100,1354,2472,#jair #bolsonaro #presidente #brasil #deus #patria #familia #liberdade #forte #abraco #jairbolsonaro #🇧🇷,79200,0,Viral,Bombou,Bombou,Viral,0,0,0,0,0,0,1
305,7140333564603731206,Head Person Face Photography Portrait Adult Female Woman Happy Laughing Body Part Finger Hand Black Hair Hair People Smile,,39.98,125200,369,784,Cuidado com as fake news que circulam por aí! Faz o L e vem para o #brasildaesperança 🇧🇷❤️⭐️ #VAR #Lula #Brasil #crescimento #juninhopernambucano,12300,1,Mediano,Flopou,Mediano,Mediano,0,0,0,0,0,0,1
306,7140400801607912710,Face Head Person Photography Portrait Advertisement Body Part Finger Hand Adult Male Man Poster,,13.12,460100,1309,4110,Use esse áudio e grave o seu vídeo! 🇧🇷❤️⭐️ #FazoL #Lula #brasildaesperança,44800,1,Bombou,Bombou,Viral,Bombou,0,0,0,0,0,0,1
307,7140417818482232582,Concert Crowd Person Stage Rock Concert Indoors Theater Lighting Bonfire Fire Flame Group Performance,,16.97,1500000,5064,6175,BolsonaroMessiasJair (@bolsonaromessiasjair) no TikTok,184300,0,Viral,Viral,Viral,Viral,0,0,0,0,0,0,1
308,7140475103313284358,Lighting City Fireworks Urban Nature Night Outdoors Adult Male Man Person Shop Shopping Mall Bonfire Fire Flame Architecture Building Tower Water Spire,,26.82,259900,837,1270,#brasilia #independencia #brasil #acima #de #tudo #deus #todos #parabens #🇧🇷 #df #distrito #federal,32200,0,Bombou,Mediano,Bombou,Bombou,0,1,0,0,0,0,0
309,7140627900113505541,People Person Adult Female Woman Clothing Coat Jacket Male Man Crowd Baton Stick Face Head Audience Gun Weapon Text,,128.96,299900,968,9136,"200 anos de independência hoje. 7 de setembro deveria ser um dia de #amor e #união pelo Brasil. Infelizmente, não é o que acontece hoje. Tenho fé que o Brasil irá reconquistar sua #bandeira, #soberania e #democracia. #brasildaesperança #Lula #7desetembro #independenciadobrasil",22300,1,Bombou,Bombou,Viral,Mediano,0,1,0,0,0,0,0
310,7140661248114330886,Face Head Person Photography Portrait People Adult Male Man Advertisement Poster Art Collage,,14.7,75500,124,174,❤️🇧🇷⭐️❤️ #lula #coração #igrejas #brasildaesperança #cristãosnotiktok,4313,1,Flopou,Flopou,Flopou,Flopou,0,1,0,0,0,0,0
311,7140714466550861061,Adult Male Man Person Crowd Baby Electronics Screen Face Head Computer Hardware Hardware Monitor Audience Speech,,18.71,82600,184,403,7 vezes que o #lula lutou pela independência do Brasil. Via @lulacombr 🇧🇷❤️ #7desetembro #independenciabrasil #brasildaesperança #brasil🇧🇷,4421,1,Flopou,Flopou,Flopou,Flopou,0,1,0,0,0,0,0
312,7140748124288584965,Head Person Face Photography Portrait Clothing T-Shirt Happy Adult Male Man Smile Body Part Mouth Teeth Laughing Beard Text,,8.61,154200,429,119,Descubra quem está por trás do Lula 👀 #brasildaesperança #povobrasileiro #duplacamada #lula,10700,1,Mediano,Mediano,Flopou,Mediano,0,1,0,0,0,0,0
313,7140785051674905861,Adult Male Man Person Face Head Photography Portrait Text Pen,,79.97,1200000,5693,6635,"O Brasil comemora 200 anos de Independência neste 7 de setembro. Em vez de levar ao povo brasileiro uma mensagem de paz, de união e de esperança, o presidente da República utilizou a data para fazer campanha eleitoral e para ofender seus adversários. Nós nunca usamos o dia da pátria, um dia que é do povo brasileiro, como instrumento político. Nosso país precisa de amor, não de ódio. #brasildaesperança #amor #7desetembro #Lula #patria #brasil",96600,1,Viral,Viral,Viral,Viral,0,1,0,0,0,0,0
314,7140818882641661189,Head Person Adult Female Woman Male Man Kissing Romantic Face Photography Portrait Text Clothing Formal Wear Suit People,,11.17,304300,946,531,BolsonaroMessiasJair (@bolsonaromessiasjair) no TikTok,25600,0,Bombou,Bombou,Mediano,Bombou,0,1,0,0,0,0,0
315,7141020675409726726,Baby Person Book Publication Comics Face Head Cartoon,,86.63,1100000,3732,7716,"A história de Lula é marcada pela fome, pela luta, pelo trabalho e principalmente pela ESPERANÇA. Ele conhece a realidade do povo, por que ele também é povo. E ele acreditou. Acredite, o amanhã vai ser melhor. #LulaPresidente #BrasildaEsperança",116700,1,Viral,Viral,Viral,Viral,0,0,1,0,0,0,0
316,7141054704879930650,Head Person Face Adult Male Man Photography Portrait Happy Smile Selfie,,36.36,5000000,43200,31200,#jairbolsonaro #bolsonaro #jair #obrigado #girassois #brasil #🇧🇷 #presidente #um #abraco #deus #patria #familia,632300,0,Viral,Viral,Viral,Viral,0,0,1,0,0,0,0
317,7141114627265400091,Adult Female Person Woman Male Man Accessories Glasses Face Head Jewelry Necklace Flag Wallet Bag Handbag People Clothing Hat Footwear Shoe,,17.2,171500,373,316,Olha como são os atos do #lula ❤️🇧🇷 #brasildaesperança #novaiguaçu #riodejaneiro #equipelula,17600,1,Mediano,Flopou,Flopou,Mediano,0,0,1,0,0,0,0
318,7141325739667770630,Christmas Christmas Decorations Festival Christmas Tree Head Person,,45.56,766900,1759,9140,Aumentar o salário mínimo é aumentar o direito da pessoa comer e viver com dignidade ❤️🇧🇷 #salariominimo #brasildaesperança #Lula,53000,1,Viral,Bombou,Viral,Bombou,0,0,0,0,1,0,0
319,7141328718684900614,Accessories Sunglasses Glasses Face Head Person Photography Portrait Adult Male Man Selfie Boy Child People Happy Smile Female Woman Crowd,,57.96,895600,2235,4933,"- Parece que o ex-presidiário se sentiu excluído após esse vídeo. Em resposta, chamou o povo de ""cuscuz clã"", talvez porque assistiu a milhões de brasileiros vestindo amarelo.",168200,0,Viral,Bombou,Viral,Viral,0,0,0,0,1,0,0
320,7141387420041301254,Fashion People Person Bridal Veil Clothing Dress Formal Wear Gown Wedding Wedding Gown Veil Cloak,,30.11,86500,286,858,"Enquanto eles tentam te assustar com velhos fantasmas, você sabe que Lula foi o presidente que mais fez pelo o povo brasileiro. Nem adianta tentar assombrar. Agora é Lula Presidente! #LulaPresidente #BrasildaEsperança #fantasmas #Lula",5619,1,Flopou,Flopou,Mediano,Flopou,0,0,0,0,1,0,0
321,7141433328338603270,Person Electronics Face Head Phone,,11.91,73400,121,28,Gosta de karaokê ? Então vem pro Lulaokê! 🎤 #equipelula #brasildaesperança #lula #karaoke,2912,1,Flopou,Flopou,Flopou,Flopou,0,0,0,0,1,0,0
322,7141455832692149510,Clothing Shorts People Person Face Head Photography Portrait Adult Male Man Pants Boy Child Female Woman Formal Wear Suit Kissing Romantic Footwear Shoe Hugging Crowd Hat,,33.3,166100,663,424,#jairbolsonaro #molecada #brasilia #distrito #federa #df #alvorada #deus #patria #familia #jair #bolsonaro #🇧🇷,16600,0,Mediano,Mediano,Mediano,Mediano,0,0,0,0,1,0,0
323,7141495087296515334,Body Part Finger Hand Person People Electrical Device Microphone Adult Male Man Crowd Female Woman Boy Child Head Face Accessories Formal Wear Tie Photography Portrait Medication Pill Audience Jewelry Ring,,70.33,501100,2548,8630,“Eu não teria chegado onde eu cheguei se não fosse a mão de Deus guiando os meus passos.” ❤️🇧🇷🦑 #brasildaesperança #Deus #Lula #lulapresidente,41300,1,Bombou,Viral,Viral,Bombou,0,0,0,0,1,0,0
324,7141520592070511877,Brass Section Horn Musical Instrument Trumpet Adult Male Man Person Face Head Beard Flugelhorn,,15.18,76900,78,22,Vem ouvir a história do @Trom_Petista e muitas outras no Spotify ❤️#EquipeLula #brasildaesperança,2644,1,Flopou,Flopou,Flopou,Flopou,0,0,0,0,1,0,0
325,7141713561314757894,People Person Crowd Press Conference Electrical Device Microphone Adult Male Man Face Head Audience Lecture,,66.48,115700,387,393,O Brasil precisa de paz na política 🇧🇷❤️ #lulapresidente #brasildaesperança #paz #políticabrasileira,8378,1,Flopou,Mediano,Flopou,Flopou,0,0,0,0,0,1,0
326,7141734333705997574,Animal Canine Dog Hound Mammal Pet Beak Bird Baby Person Head Puppy Indoors Face Ball Sport Tennis Tennis Ball Football Soccer Soccer Ball,,18.71,1000000,2222,4635,#caozinho #cao #animal #jair #bolsonaro #jairbolsonaro #presidente #nao #e #brincadeira #fome #amigos #do #expresidiario #atencao #brasil #🇧🇷 #animaizinhos #indefesos,145400,0,Viral,Bombou,Viral,Viral,0,0,0,0,0,1,0
327,7141861750957198598,Face Head Person Photography Portrait Happy Body Part Finger Hand Smile Laughing Child Female Girl Clothing T-Shirt Text Hair Art Collage,,30.3,114300,237,591,A solução é Lula 13 ⭐️🇧🇷❤️🦑 #brasildaesperança #LulaPresidente,8912,1,Flopou,Flopou,Mediano,Flopou,0,0,0,0,0,1,0
328,7142081541441686789,Head Person Face Electronics Mobile Phone Phone Photography Body Part Finger Hand Selfie Adult Female Woman Portrait Animal Canine Dog Mammal Pet People Happy Crowd Text,,62.97,249000,965,1524,"Mais do que governar, cuidar do nosso povo 🇧🇷❤️🦑 #brasildaesperança",24000,1,Mediano,Bombou,Bombou,Mediano,1,0,0,0,0,0,0
329,7142087873389546757,Adult Female Person Woman Electrical Device Microphone People Male Man Crowd Accessories Jewelry Necklace Couch Furniture Face Head Blazer Clothing Coat Jacket Audience,,51.45,174600,731,1166,#mulheres #brasil #atendendo #pedido #delas #deus #patria #familia #liberdade #presidente #jair #bolsonaro #jairbolsonaro #brasil #🇧🇷,18300,0,Mediano,Mediano,Bombou,Mediano,1,0,0,0,0,0,0
330,7142227938459651334,People Person Face Head Photography Portrait Adult Male Man Clapperboard Beard,,10.8,984500,3286,2088,"E você, já falou sobre as propostas do Lula para um #BrasildeEsperança ? Chegou a hora de virar votos! Acesse lula.com.br pra saber mais! #lulapresidente #Lula #Propostas #borabill",135800,1,Viral,Viral,Bombou,Viral,1,0,0,0,0,0,0
331,7142468971042721029,Clothing T-Shirt Shirt Photography People Person Adult Male Man Advertisement Poster Cup Disposable Cup Text,,26.19,129000,463,226,#jair #bolsonaro #presidente #22 #jairbolsonaro #nascimento #idade #numero #brasil #🇧🇷 #2022 #brazil #president #birthday #adiante #selva #deus #patria #familia,10700,0,Mediano,Mediano,Flopou,Mediano,0,0,0,1,0,0,0
332,7142533472563858694,Advertisement Poster Publication Adult Male Man Person Face Head People Crowd,,89.91,450500,1924,4911,Lula e Marina Silva juntos pela Democracia 🇧🇷❤️ #brasildaesperança #equipelula #Democracia #eleições #lulapresidente,39000,1,Bombou,Bombou,Viral,Bombou,0,0,0,1,0,0,0
333,7142592433547758854,Concert Crowd Person People Outdoors Windmill Audience,,17.74,713200,1370,1348,Obrigado RiR 🇧🇷❤️🦑 🎸 #rockinriobrasil #lula #brasildaesperança #oleolechallenge,99000,1,Viral,Bombou,Bombou,Viral,0,0,0,1,0,0,0
334,7142617092863347974,Person Head Face Indoors Flag,,19.2,124700,191,74,#jairbolsonaro #rainha #elizabeth #brasil #brazil #god #save #the #queen #deus #salve #a #raiva #presidente #president #jair #bolsonaro #🇧🇷 #embaixada #df #brasilia,8667,0,Flopou,Flopou,Flopou,Flopou,0,0,0,1,0,0,0
335,7142680572878540038,Advertisement Poster Adult Male Man Person People Crowd Accessories Formal Wear Tie Face Head Audience Clothing Suit,,90.16,207400,1027,1190,Esse país precisa de paz para prosperar 🕊#brasildaesperança #paz #Lulapresidente13 #jornalcnn,20300,1,Mediano,Bombou,Bombou,Mediano,0,0,0,1,0,0,0
336,7142697600049794309,Face Head Person Photography Portrait Adult Male Man People Frown Sad Clothing Formal Wear Suit Crowd Electrical Device Microphone,,45.37,297600,843,2700,"- É comum um jovem, por inexperiência ou influência, confundir liberdade com um mundo sem regras e acabar se rebelando contra os próprios pais. Sei disso porque também já fui um. Porém, fiquei do lado deles, pois percebi que eram os únicos capazes de dar a própria vida por mim. #jair #bolsonaro #presidente #mensagem #jovem #brasil #deus #patria #familia #liberdade #🇧🇷",32700,0,Bombou,Mediano,Bombou,Bombou,0,0,0,0,0,0,1
337,7142701810724244742,Computer Hardware Electronics Hardware Monitor Screen TV Adult Male Man Person People Clothing Formal Wear Suit Face Head Crowd Accessories Tie Car Transportation Vehicle,,8.54,149200,312,143,O que acharam da entrevista na CNN? #brasildaesperança #lulapresidente,11300,1,Mediano,Flopou,Flopou,Mediano,0,0,0,0,0,0,1
338,7142840652773084421,Advertisement Poster People Person Adult Male Man Crowd Face Head Accessories Formal Wear Tie,,41.98,125400,318,591,Acabar com a fome e trazer dignidade para todo o povo brasileiro ❤️🇧🇷 #Lulapresidente #brasildaesperança #cnnbrasil #lula #fome,6714,1,Mediano,Flopou,Mediano,Flopou,0,0,0,0,0,0,1
339,7142842734926204166,Electronics Screen Computer Hardware Hardware Monitor Adult Male Man Person Head Face Happy Sign Symbol Clapperboard,,42.47,1600000,4433,8459,#combustiveis #gasolina #lei #brasil #reducao #de #precos #🇧🇷 #presidente #jair #sao #paulo #sp #BOLSONARO #compartilhe #etanol #alimentos #pt #voto #desonestos #povo #compartilhe,159300,0,Viral,Viral,Viral,Viral,0,0,0,0,0,0,1
340,7142888038056676614,Clothing T-Shirt Hat Face Head Person Photography Portrait Cap Baseball Cap Adult Male Man Ball Football Soccer Soccer Ball Sport Shirt Happy Smile Text Box Cardboard Carton,,79.27,115200,263,736,Obrigado ao craque do futebol Raí por esse vídeo! Marque aqui um amigo e uma amiga pra assistir ⚽️❤️🇧🇷 #brasildaesperança #futebolbrasileiro #jogadordefutebol #Raí #lulanoprimeiroturno #Lula #lulapresidente,4663,1,Flopou,Flopou,Mediano,Flopou,0,0,0,0,0,0,1
