ID,Class,Percent,Subclass
7099888985132076293,Job,0.69,item
7146508771857026309,Job,0.68,item
7149936616763591941,Job,0.68,item
7158144174741703942,Job,0.68,item
7127615786109259014,Job,0.68,item
7133313072281816325,Job,0.68,item
7104696926154640645,Job,0.68,item
7110206942802414853,Job,0.68,item
7131086087845465349,Job,0.68,item
7153972048652422406,Job,0.67,item
7156728010815671558,Job,0.67,item
7104262639345323270,Job,0.67,item
7109193503279729926,Job,0.67,item
7109455902209559814,Job,0.67,item
7143687631988100358,Job,0.66,item
7069880658700553477,Job,0.66,item
7062402803955895558,Job,0.66,item
7149374900640238853,Job,0.65,item
7153666557539798277,Job,0.65,item
7136259666207706373,Job,0.65,item
7108017827633777925,Job,0.65,item
7134687808417058054,Job,0.65,item
7138821558675541254,Job,0.65,item
7152116839567363334,Job,0.64,item
7126678238155279621,Job,0.64,item
7132308627553012998,Job,0.64,item
7142888038056676614,Job,0.63,item
7143216083946786053,Job,0.63,item
7157804530199989509,Job,0.63,item
7155198217771060486,Job,0.63,item
7095723355453656326,Job,0.63,item
7159326612197035269,Job,0.62,item
7074550543036714245,Job,0.62,item
7149706055642008838,Job,0.59,item
7142842734926204166,Job,0.58,item
7132631064148757765,Job,0.56,item
7156250866666802437,Jheri curl,0.95,item
7159326612197035269,Jheri curl,0.9,item
7124801453247548678,Jewellery,0.71,item
7152483582596926725,Jewellery,0.7,item
7159624979728878854,Jewellery,0.68,item
7122549024854412550,Jewellery,0.57,item
7098044177493019910,Jet ski,0.92,object
7087205529843551493,Jet ski,0.91,object
7065592011956505861,Jet engine,0.83,item
7120270818977844485,Jersey,0.92,item
7156652813647449350,Jersey,0.92,item
7142468971042721029,Jersey,0.91,item
7151888457101675782,Jersey,0.89,item
7149641900260166917,Jersey,0.87,item
7149642241395494149,Jersey,0.87,item
7081645441070288134,Jersey,0.86,item
7145806251039984901,Jersey,0.83,item
7152844420998548742,Jersey,0.8,item
7141387420041301254,Jersey,0.66,item
7111662867442568454,Jeans,0.98,item
7118506591141317894,Jeans,0.96,item
7143687631988100358,Jeans,0.96,item
7139246317414501637,Jeans,0.87,object
7096609712170470662,Jeans,0.83,object
7138850032819752197,Jeans,0.79,object
7096401026974076166,Jeans,0.7,object
7067145545499856134,Jeans,0.64,object
7068787106323123462,Je86,1.0,text
7114244546627783942,Jaw,0.88,item
7115033431473474822,Jaw,0.88,item
7119293751159262470,Jaw,0.88,item
7139176523604430086,Jaw,0.88,item
7140400801607912710,Jaw,0.88,item
7142081541441686789,Jaw,0.88,item
7148165010315906310,Jaw,0.88,item
7155628940395121926,Jaw,0.88,item
7064335153807543558,Jaw,0.88,item
7067905531943406854,Jaw,0.88,item
7077208151866494214,Jaw,0.88,item
7082009893443554566,Jaw,0.88,item
7083474427756727557,Jaw,0.88,item
7150280209315417349,Jaw,0.88,item
7124436611969862918,Jaw,0.88,item
7127247191990603014,Jaw,0.88,item
7130323797961362694,Jaw,0.88,item
7138527757897567493,Jaw,0.88,item
7061729512853146886,Jaw,0.88,item
7062074632446299398,Jaw,0.88,item
7062308722109893894,Jaw,0.88,item
7062402803955895558,Jaw,0.88,item
7062856690630200582,Jaw,0.88,item
7064002614374976774,Jaw,0.88,item
7075090234114952453,Jaw,0.88,item
7085837477847600390,Jaw,0.88,item
7087925215933648134,Jaw,0.88,item
7091393052891188486,Jaw,0.88,item
7092571605024509190,Jaw,0.88,item
7093814355883592966,Jaw,0.88,item
7094402251527179526,Jaw,0.88,item
7094940179949047046,Jaw,0.88,item
7096231286410366213,Jaw,0.88,item
7099379012430056710,Jaw,0.88,item
7099764815983381766,Jaw,0.88,item
7100134048596544773,Jaw,0.88,item
7101275929669881094,Jaw,0.88,item
7101601199119404293,Jaw,0.88,item
7104047308341333253,Jaw,0.88,item
7104762855559269637,Jaw,0.88,item
7105002504735313157,Jaw,0.88,item
7106561672076119301,Jaw,0.88,item
7107221685861977349,Jaw,0.88,item
7107929632984354053,Jaw,0.88,item
7108679374022528261,Jaw,0.88,item
7111364589169724677,Jaw,0.88,item
7111387104285953285,Jaw,0.88,item
7112755760643198213,Jaw,0.88,item
7114241554511940869,Jaw,0.88,item
7114621812008307974,Jaw,0.88,item
7114771950823542021,Jaw,0.88,item
7115399262267051270,Jaw,0.88,item
7116848776790166790,Jaw,0.88,item
7117269425203514630,Jaw,0.88,item
7119115867824147717,Jaw,0.88,item
7119808655352024326,Jaw,0.88,item
7119957986759658758,Jaw,0.88,item
7120262614063516934,Jaw,0.88,item
7120694066995531014,Jaw,0.88,item
7121355653561502982,Jaw,0.88,item
7122425160489094406,Jaw,0.88,item
7122637008043871494,Jaw,0.88,item
7122877808203926789,Jaw,0.88,item
7125010684928150789,Jaw,0.88,item
7125437876808027397,Jaw,0.88,item
7126890909781806342,Jaw,0.88,item
7127288208978627846,Jaw,0.88,item
7128173922306084102,Jaw,0.88,item
7129497893722983686,Jaw,0.88,item
7130026941838560518,Jaw,0.88,item
7130716020704021765,Jaw,0.88,item
7131330617203100934,Jaw,0.88,item
7131839191364799750,Jaw,0.88,item
7133586235938934022,Jaw,0.88,item
7136231781967203590,Jaw,0.88,item
7140818882641661189,Jaw,0.88,item
7141054704879930650,Jaw,0.88,item
7143773749043645701,Jaw,0.88,item
7148384658416307461,Jaw,0.88,item
7104047308341333253,"Jair M.Bolsonaro_@jairbolsonaro_- Parece mais a Dilma kkkkkkkkkkk_Falando nisso, alcançamos hoje A MENOR_TAXA DE DESEMPREGO desde a maior_recessão da história do país causada pelo PT_em 2015, o que prova que as políticas e_práticas do PT são tão destrutivas quanto um_cenário mundial com guerra e pandemia._Revista Fórum @revistaforum 7h_World Press Cartoon_Bolsonaro enfurecido: alemão é premiado por caricatura que_satiriza o presidente brasileiro",1.0,text
7113212245017890053,"Jair M. Bolsonaro_@jairbolsonaro_WIDESCREEN_SENHOR DO TRIPLEX_Lula_@Lula Oficial_A_Chega o fim de semana, filminho, pipoca... A_#EquipeLula tá pensando em maratonar_essas sagas. Esses são os nossos preferidos_delas. Quais são os seus? #sextou_DE WOLTA_FUTURO",1.0,text
7125542547786632453,"Jair M. Bolsonaro_@jairbolsonaro_Lula_twitter_@LulaOficial_Se cuidem, se alimentem bem, façam_ginástica. Porque vocês vão ter que estar com_as canelas boas pra me acompanhar andando_pelo Brasil.",1.0,text
7104003432595459334,Jair M. Bolsonaro_@jairbolsonaro_Lula Ⓒ_@LulaOficial_Se eu ganhar eu vou ter quatro anos para_fazer mais do que fiz em 8. Eu não vou perder_tempo com briga. Eu vou trabalhar muito para_nosso povo voltar a ser feliz.,1.0,text
7123326615911681285,Jair M. Bolsonaro_@jairbolsonaro_- Visita à posto de combustível no DF._18:47 22/07/2022. Twitter for iPhone,1.0,text
7131879665454681349,Jair M. Bolsonaro_@jairbolsonaro_- São Power Rangers._xico sá_@xicosa_***_Se você vota em Bolsonaro vc não_é gente_23:48 13 ago. 22. Twitter for iPhone,1.0,text
7111127621680794886,"Jair M. Bolsonaro_@jairbolsonaro_- Se eu respondesse esse bosta à altura seria_""ataque à imprensa e à democracia""..._Blog do Noblat_@BlogdoNoblat_Em breve, no peito._GugaNoblat @GugaNoblat 1d_Jair Bolsonaro é campeão de tiro ao alvo na_modalidade tiro no pé.",1.0,text
7134893199759265030,"Jair M. Bolsonaro_@jairbolsonaro_- Na ocasião em que Renata diz_que sumilei falta de ar por_deboche, eu estava_DENUNCIANDO o ""Protocolo_Mandetta"", que só recomendava_ir ao hospital após sentir falta de_ar. Foi justamente o contrário: EU_DEFENDI ESSAS PESSOAS._Quem mandou ficar em casa é_que desprezou suas vidas!_A MENTIRA",1.0,text
7107033337377590534,"Jair M. Bolsonaro_@jairbolsonaro_- Mentira! Foi justamente o_contrário. Defendi que se fosse_para prender e punir alguém por_algo tão subjetivo como ""Fake_News"", O QUE EU SOU CONTRA_E TODOS SABEM, teria que_começar pela própria imprensa,_que frequentemente publica_mentiras e informacões_distorcidas, como essa._Go UOL Política @UOLPolitica - 21h_No dia da Liberdade de Imprensa, Bolsonaro_sugere fechar mídia brasileira zpr.io/_5t8FjMh47zS2_16:53 08 jun. 22. Twitter for iPhone_****",1.0,text
7122152605270265093,"Jair M. Bolsonaro_@jairbolsonaro_- Lider da facção criminosa [irraaa] reclama de_Jair Bolsonaro e revela que com o Partido dos_[irruuu] o diálogo com o crime organizado era_""cabuloso""._ELIAS_OPT tinha um diálogo_com nós cabuloso, mano._- É o grupo praticante de_atividades ilícitas_coordenadas denominado_pela décima sexta_e terceira letra do alfabeto_com saudades do grupo_do animal invertebrado_cefalópode pertencente_ao filo dos moluscos.",1.0,text
7091074143952604421,"Jair M. Bolsonaro_@jairbolsonaro_- Feitos um pro outro._124K visualizações_Lula @LulaOficial 3h_Esquece, o pai tá estcurado! @Dra_Deolane_:@ricardostuckert_PAGAIO_FALANTE",1.0,text
7101034052664216838,Jair M. Bolsonaro_@jairboisonaro_- Comunico que estou abrindo_mão da disputa do cinturão dos_las no_pesos médias no UFC. Boa tarde_a todos!_16.06m 22- Twitter for iPhone,1.0,text
7100870841805655301,"Jair M. Bolsonaro_@airholsonaro_- Não assinarei nenhuma MP para_taxar compras por aplicativos como_Shopee, AllExpress, Sheln, etc como_grande parte da miria vern_divulgando. Pār possivels_irregularidades masse serviço, ou_outros, a salida deve ser a_fiscalização, não o aumento de_impostos. Boa tarde a todos!",1.0,text
7133586235938934022,"Jair M. Bolsonaro @jairbolso... 1h_-O Governo Federal zerou imposto de_importação de suplementos alimentares,_como whey protein, creatina, BCAA e_multivitamínicos, e diversos itens de_nutrição esportiva, além de reduzir de_11,2 pra 4% os impostos para diversos_outros itens, como proteínas lácteas e_Albumina._22",1.0,text
7149207917894405382,Jair M. Bolsonaro 22_@jairbolsonaro_Candidato à Presidência do Brasil_- Mulheres são os alvos_preferidos de ladrões._Miriam Leitão_@miriamleitao_Lula ficou perto das mulheres.,1.0,text
7140627900113505541,Jacket,0.86,item
7105118601337785605,Jacket,0.81,item
7144371995495419141,Jacket,0.8,item
7151758742588230918,Jacket,0.8,item
7087311194364611845,Jacket,0.8,item
7134470644040764678,Jacket,0.79,object
7109193503279729926,Jacket,0.52,object
7120415083867491589,J_Tik Tok_@jhonpresidente,1.0,text
7157407242067660038,J_Tik Tok_@beadamata_To com_LULA_PRO BRAU_VOLTAR A SO_MEU VOTO E_SECES_phi_3_XX,1.0,text
7120308034231913734,J_Eu sonho com_O Brasil de_oportunidades +,1.0,text
7085046178991115525,J_3._Tik Tok_@patriotaa_patriotaa_,1.0,text
7150416721969483013,JUT_BORA!_00:01:31_ULA A,1.0,text
7148384658416307461,JEGUEATA,1.0,text
7099489864793476358,JARDIM BOTÁNICO / RIO DE JANEIRO (RJ)_19/05/2022_CONCRESSO MERCADO CLOBAL DE_CARBONO,1.0,text
7159137058555022598,JAIR_60_10_BOLSONARO_BOLSONARO_BOLSONARO,1.0,text
7159766081593150726,JAIR MESSIAS BOLSONARO,1.0,text
7117660810549284102,JAIR BOLSONARO,1.0,text
7151539002359680262,Iris,0.85,item
7101601199119404293,Iris,0.84,item
7079811791244528902,Investimentos no Esporte_Brasileiro em 2021_THE,1.0,text
7125519257617681669,Interaction,0.85,item
7140012090147736837,Interaction,0.84,item
7142533472563858694,Interaction,0.84,item
7143953519387692294,Interaction,0.84,item
7147734526565944582,Interaction,0.84,item
7157057448648494341,Interaction,0.84,item
7159604487873727750,Interaction,0.84,item
7072758305168297221,Interaction,0.84,item
7126173879701146886,Interaction,0.84,item
7142087873389546757,Interaction,0.84,item
7116192377101946118,Interaction,0.83,item
7150656050285268229,Interaction,0.83,item
7077950303974313221,Interaction,0.83,item
7112083747981282566,Interaction,0.83,item
7102479107950136582,Interaction,0.83,item
7148435207635406085,Instituto Neymar_Santos/SP (28/09/2022),1.0,text
7123644695338650885,Instituto Lula_Viva a cultura,1.0,text
7150656050285268229,"Instituto Lula_Eles dizem que eu não_sou cristão,",1.0,text
7112481284315811078,Input device,0.92,item
7122918545314417925,Ingredient,0.89,item
7121357518953090310,Ingredient,0.87,item
7137338570527755525,Ingredient,0.82,item
7112933602408615174,Infrastructure,0.91,item
7086865511614614789,Infrastructure,0.9,item
7123910264365387013,Infrastructure,0.89,item
7135609362550148357,Infrastructure,0.89,item
7149652777482964230,Indoor games and sports,0.59,item
7125168996546022662,Illustration,0.74,item
7123644695338650885,Illustration,0.69,item
7139626415502150917,Illustration,0.66,item
7140714466550861061,Illustration,0.63,item
7126936109073976582,Illustration,0.6,item
7158451031116991750,Illustration,0.57,item
7141020675409726726,Illustration,0.56,item
7132523699927813382,Idiophone,0.8,item
7107685479851609350,IX SUMMIT OF THE_AMERICAS_LOS_O BRASIL ALIMENTA_1 BILHÃO DE PESSOAS_PRESIDENTE_JAIR BOLSONARO,1.0,text
7107585075595791621,IX CUPULA DAS AMÉRICAS_LOS ANGELES_PRESIDENTE_JAIR BOLSONARO,1.0,text
7121003955886296325,ISSO_EPROVA_AMOR,1.0,text
7126561370450988293,ISSO É_PROVA_DE_AMOR_6),1.0,text
7119957986759658758,"ISSO AQUI É NORDESTE,_É MARANHÃO!",1.0,text
7116848776790166790,"INF_Infelizmente, os 9 governadores do Nordeste",1.0,text
7144518704032697605,INDE_SESTOY_Eu quero vero Bolsonaro!_BOLSONARO,1.0,text
7115793869152734470,INDEPENDÊNCIA DA BAHIA,1.0,text
7108017827633777925,INAUGURAÇÃO DO_VICE-CONSULADO_DO BRASIL EM_ORLANDO/USA_MHARIC,1.0,text
7158599839259856134,"IHUUUUUUU,_BAHIAAAAA!_Barreiras/BA_25/Out_BERDADE_เพ_DEUS",1.0,text
7082379397931470086,IDENTE_RBOLSONARO_quantos títulos de_propriedade foram_entregues_089_www_CORMA,1.0,text
7115908390257233157,ICA CH_THE_HULLLL!!_(now it's my s_LENG,1.0,text
7141020675409726726,Humour,0.64,item
7126866614175255814,Human leg,0.72,item
7142617092863347974,Human leg,0.72,item
7128500027785301253,Human body,0.89,item
7133614538678734085,Human body,0.89,item
7098446430410509574,Human body,0.89,item
7103468242668178694,Human body,0.89,item
7111387104285953285,Human body,0.89,item
7067905531943406854,Human body,0.88,item
7103840751318076677,Human body,0.88,item
7119808655352024326,Human body,0.88,item
7122637008043871494,Human body,0.88,item
7126890909781806342,Human body,0.88,item
7140400801607912710,Human anatomy,0.76,item
7096914592068078853,Human,0.91,item
7113562533717462277,Human,0.9,item
7119636536571809030,Human,0.9,item
7122086528389614853,Human,0.9,item
7140627900113505541,Human,0.9,item
7141495087296515334,Human,0.9,item
7141520592070511877,Human,0.9,item
7141861750957198598,Human,0.9,item
7143765546046115078,Human,0.9,item
7144311312254913797,Human,0.9,item
7155300376822942981,Human,0.9,item
7075478879296654598,Human,0.9,item
7077950303974313221,Human,0.9,item
7080869391818034437,Human,0.9,item
7080987201508510981,Human,0.9,item
7159137058555022598,Human,0.9,item
7131015973125115142,Human,0.9,item
7135154422933507333,Human,0.9,item
7112891223710485766,Human,0.9,item
7115399262267051270,Human,0.9,item
7126141856190090502,Human,0.9,item
7133586235938934022,Human,0.9,item
7139924785974217990,Human,0.9,item
7147851475446811910,Human,0.9,item
7115793869152734470,Human,0.89,item
7119275865011145990,Human,0.89,item
7120002612820266246,Human,0.89,item
7120372484049816838,Human,0.89,item
7122172695969565958,Human,0.89,item
7139176523604430086,Human,0.89,item
7139908004136111365,Human,0.89,item
7142967289648893190,Human,0.89,item
7144464419387591942,Human,0.89,item
7149624883759058182,Human,0.89,item
7150447853561826566,Human,0.89,item
7151392476425751813,Human,0.89,item
7154382144129731845,Human,0.89,item
7156123618194230533,Human,0.89,item
7156670192557313285,Human,0.89,item
7157312271696268549,Human,0.89,item
7158521705323842821,Human,0.89,item
7159604487873727750,Human,0.89,item
7069541045318536453,Human,0.89,item
7072856039762185478,Human,0.89,item
7078383675930463494,Human,0.89,item
7084173192079756549,Human,0.89,item
7157335164136230149,Human,0.89,item
7111390586594151685,Human,0.89,item
7112599751098453253,Human,0.89,item
7125519257617681669,Human,0.89,item
7125823956426214661,Human,0.89,item
7130613363570117894,Human,0.89,item
7130703792714059013,Human,0.89,item
7131742778471599366,Human,0.89,item
7138769033851194630,Human,0.89,item
7062402803955895558,Human,0.89,item
7062689458709073157,Human,0.89,item
7091758287066008838,Human,0.89,item
7107221685861977349,Human,0.89,item
7107758042678103301,Human,0.89,item
7108679374022528261,Human,0.89,item
7110957493630668038,Human,0.89,item
7112496550059855109,Human,0.89,item
7112861186873494790,Human,0.89,item
7115207919750253830,Human,0.89,item
7118548034631257350,Human,0.89,item
7119957986759658758,Human,0.89,item
7121839869701410054,Human,0.89,item
7135449783581347077,Human,0.89,item
7135560153067310341,Human,0.89,item
7137387185472392453,Human,0.89,item
7139514285251644678,Human,0.89,item
7143985301768260870,Human,0.89,item
7149492093063335174,Human,0.89,item
7160037888611126534,Houseplant,0.71,item
7081246455322676486,Horse tack,0.84,item
7090204992807685382,Horse tack,0.82,item
7090204992807685382,Horse supplies,0.82,item
7081246455322676486,Horse supplies,0.81,item
7081246455322676486,Horse,0.96,item
7136393885001059590,Horse,0.84,object
7144772057631411462,Horizon,0.78,item
7093178046353558790,Horizon,0.72,item
7112763904991726853,Hood,0.92,item
7137827454768385285,Home appliance,0.65,object
7141433328338603270,Home appliance,0.51,object
7141325739667770630,Holiday ornament,0.86,item
7146908934715084037,Hoje vocês tem,1.0,text
7117603422920117509,History,0.62,item
7115738690105756933,History,0.6,item
7105057655521135878,History,0.51,item
7071288026923617541,Helmet,0.96,item
7129627878987451654,Helmet,0.89,item
7087205529843551493,Helmet,0.89,object
7096609712170470662,Helmet,0.89,object
7102479107950136582,Helmet,0.79,object
7137801938913004806,Helmet,0.76,object
7139246317414501637,Helmet,0.76,item
7107758042678103301,Helmet,0.7,item
7131015973125115142,Helmet,0.58,object
7145033272052010246,Helmet,0.57,object
7152150581144980742,Helmet,0.54,object
7104013118287711493,Helmet,0.52,object
7066064825297718533,Helicopter,0.73,object
7119636536571809030,Helic is_bla_el pols_H_Jam_Faz_VEL_VEM,1.0,text
7153001568843910406,Hearing,0.82,item
7153001568843910406,Headphones,0.88,object
7071288026923617541,Headgear,0.83,item
7118068834459782405,Headgear,0.82,item
7121056105089780997,Headgear,0.82,item
7139971812351331589,Headgear,0.81,item
7148015258232179974,Headgear,0.81,item
7152858343596444933,Headgear,0.81,item
7115357413712153861,Head,0.97,item
7119636536571809030,Head,0.97,item
7122086528389614853,Head,0.97,item
7139266455882796294,Head,0.97,item
7139482352639577349,Head,0.97,item
7139708633780096262,Head,0.97,item
7140661248114330886,Head,0.97,item
7141713561314757894,Head,0.97,item
7147701569931250971,Head,0.97,item
7148564104536444165,Head,0.97,item
7151392476425751813,Head,0.97,item
7153001568843910406,Head,0.97,item
7153702523025575173,Head,0.97,item
7156670192557313285,Head,0.97,item
7157726007166881030,Head,0.97,item
7157847876784131333,Head,0.97,item
7158052776289881350,Head,0.97,item
7158185109085048070,Head,0.97,item
7158929967097728262,Head,0.97,item
7159624979728878854,Head,0.97,item
7067563025925934341,Head,0.97,item
7076116013917555973,Head,0.97,item
7080480151074655494,Head,0.97,item
7156357305955650821,Head,0.97,item
7156768353820921093,Head,0.97,item
7126173879701146886,Head,0.97,item
7130703792714059013,Head,0.97,item
7132140612509289733,Head,0.97,item
7133313072281816325,Head,0.97,item
7135154422933507333,Head,0.97,item
7092749301910228229,Head,0.97,item
7093551173436804357,Head,0.97,item
7096914592068078853,Head,0.97,item
7101048856015572229,Head,0.97,item
7101419466721971461,Head,0.97,item
7105323365124099334,Head,0.97,item
7105437032914242822,Head,0.97,item
7105519138545634565,Head,0.97,item
7105780795553369350,Head,0.97,item
7106561672076119301,Head,0.97,item
7110533131853188358,Head,0.97,item
7114971700365692165,Head,0.97,item
7124422079616797958,Head,0.97,item
7125010684928150789,Head,0.97,item
7127590125525060869,Head,0.97,item
7129869360520318214,Head,0.97,item
7134093185256590598,Head,0.97,item
7141328718684900614,Head,0.97,item
7142087873389546757,Head,0.97,item
7142936906580413702,Head,0.97,item
7145481950466182406,Head,0.97,item
7146157816527588614,Head,0.97,item
7147701638466227483,Head,0.97,item
7115793869152734470,Hat,1.0,face
7115921826542292229,Hat,1.0,face
7116192377101946118,Hat,1.0,face
7119636536571809030,Hat,1.0,face
7120270818977844485,Hat,1.0,face
7120372484049816838,Hat,1.0,face
7122086528389614853,Hat,1.0,face
7122172695969565958,Hat,1.0,face
7122595643461356806,Hat,1.0,face
7138850032819752197,Hat,1.0,face
7139176523604430086,Hat,1.0,face
7139582514061905157,Hat,1.0,face
7139708633780096262,Hat,1.0,face
7139908004136111365,Hat,1.0,face
7139971812351331589,Hat,1.0,face
7140012090147736837,Hat,1.0,face
7140333564603731206,Hat,1.0,face
7141114627265400091,Hat,1.0,face
7141495087296515334,Hat,1.0,face
7141520592070511877,Hat,1.0,face
7141861750957198598,Hat,1.0,face
7142081541441686789,Hat,1.0,face
7142967289648893190,Hat,1.0,face
7144371995495419141,Hat,1.0,face
7144441092887284998,Hat,1.0,face
7145033272052010246,Hat,1.0,face
7145433077567868166,Hat,1.0,face
7145573305687313669,Hat,1.0,face
7145826714134826245,Hat,1.0,face
7145935876328082694,Hat,1.0,face
7146758413807013125,Hat,1.0,face
7146954881847348486,Hat,1.0,face
7147701569931250971,Hat,1.0,face
7148015258232179974,Hat,1.0,face
7148455112862731525,Hat,1.0,face
7148564104536444165,Hat,1.0,face
7149614325265599749,Hat,1.0,face
7149624883759058182,Hat,1.0,face
7150656050285268229,Hat,1.0,face
7151165495662644485,Hat,1.0,face
7151392476425751813,Hat,1.0,face
7151758742588230918,Hat,1.0,face
7152119575239265542,Hat,1.0,face
7152150581144980742,Hat,1.0,face
7152235693681478918,Hat,1.0,face
7152631322714934533,Hat,1.0,face
7152858343596444933,Hat,1.0,face
7153328018507697413,Hat,1.0,face
7153657340649147653,Hat,1.0,face
7153702523025575173,Hat,1.0,face
7154031444111707397,Hat,1.0,face
7154720598432812294,Hat,1.0,face
7154894473569275142,Hat,1.0,face
7155144677912595717,Hat,1.0,face
7156575881996160261,Hat,1.0,face
7157020210602528005,Hat,1.0,face
7157312271696268549,Hat,1.0,face
7157726007166881030,Hat,1.0,face
7157804530199989509,Hat,1.0,face
7158100945967123718,Hat,1.0,face
7158530372194536709,Hat,1.0,face
7158929967097728262,Hat,1.0,face
7160041692911930630,Hat,1.0,face
7065592011956505861,Hat,1.0,face
7066064825297718533,Hat,1.0,face
7066417148989869317,Hat,1.0,face
7068787106323123462,Hat,1.0,face
7069059496814890245,Hat,1.0,face
7069880658700553477,Hat,1.0,face
7071288026923617541,Hat,1.0,face
7078247361947913477,Hat,1.0,face
7081645441070288134,Hat,1.0,face
7082756806845517062,Hat,1.0,face
7083248844540005637,Hat,1.0,face
7084406397311388933,Hat,1.0,face
7150687987012013317,Hat,1.0,face
7151583849414266117,Hat,1.0,face
7154437709392661765,Hat,1.0,face
7154840992284232966,Hat,1.0,face
7155885964139695365,Hat,1.0,face
7157016793855364358,Hat,1.0,face
7157441811538038022,Hat,1.0,face
7158062596438969605,Hat,1.0,face
7158480559654636805,Hat,1.0,face
7158599839259856134,Hat,1.0,face
7160017587160485125,Hat,1.0,face
7112083747981282566,Hat,1.0,face
7122606331973930246,Hat,1.0,face
7123231939875720453,Hat,1.0,face
7125168996546022662,Hat,1.0,face
7125758348171005189,Hat,1.0,face
7127337681721232646,Hat,1.0,face
7129627878987451654,Hat,1.0,face
7129679899866057989,Hat,1.0,face
7130613363570117894,Hat,1.0,face
7131015973125115142,Hat,1.0,face
7132503317246233862,Hat,1.0,face
7132523699927813382,Hat,1.0,face
7133614538678734085,Hat,1.0,face
7135082587084557574,Hat,1.0,face
7135154422933507333,Hat,1.0,face
7136259666207706373,Hat,1.0,face
7136566420170689797,Hat,1.0,face
7137711474922786053,Hat,1.0,face
7138089810849287430,Hat,1.0,face
7138202510384286982,Hat,1.0,face
7138769033851194630,Hat,1.0,face
7086922462612491526,Hat,1.0,face
7087311194364611845,Hat,1.0,face
7089368226307591430,Hat,1.0,face
7089481423274446085,Hat,1.0,face
7089835241518468358,Hat,1.0,face
7091393052891188486,Hat,1.0,face
7092477436805319942,Hat,1.0,face
7092571605024509190,Hat,1.0,face
7092749301910228229,Hat,1.0,face
7094182326980136197,Hat,1.0,face
7094402251527179526,Hat,1.0,face
7094940179949047046,Hat,1.0,face
7096914592068078853,Hat,1.0,face
7097677489002138886,Hat,1.0,face
7097969458374839557,Hat,1.0,face
7098343858374839558,Hat,1.0,face
7099764815983381766,Hat,1.0,face
7101419466721971461,Hat,1.0,face
7102065633055067398,Hat,1.0,face
7102196270021856518,Hat,1.0,face
7102479107950136582,Hat,1.0,face
7102926425623186694,Hat,1.0,face
7103154638966312197,Hat,1.0,face
7104390579840175366,Hat,1.0,face
7105118601337785605,Hat,1.0,face
7108017827633777925,Hat,1.0,face
7109123796791086342,Hat,1.0,face
7110243160206429445,Hat,1.0,face
7111364589169724677,Hat,1.0,face
7112556161316048133,Hat,1.0,face
7112861186873494790,Hat,1.0,face
7113136404560874758,Hat,1.0,face
7113277412569287941,Hat,1.0,face
7113498817177079045,Hat,1.0,face
7115805808331377926,Hat,1.0,face
7117971542633499910,Hat,1.0,face
7118068834459782405,Hat,1.0,face
7120178088524188934,Hat,1.0,face
7121056105089780997,Hat,1.0,face
7122152605270265093,Hat,1.0,face
7123006953135131909,Hat,1.0,face
7123326615911681285,Hat,1.0,face
7124655981987974406,Hat,1.0,face
7127753826043448581,Hat,1.0,face
7135232198684298502,Hat,1.0,face
7137125823789796614,Hat,1.0,face
7137146595920841989,Hat,1.0,face
7139098273691733254,Hat,1.0,face
7139246317414501637,Hat,1.0,face
7139924785974217990,Hat,1.0,face
7140818882641661189,Hat,1.0,face
7142087873389546757,Hat,1.0,face
7142842734926204166,Hat,1.0,face
7143393316858514694,Hat,1.0,face
7147851475446811910,Hat,1.0,face
7148828803962260741,Hat,1.0,face
7148896985003789573,Hat,1.0,face
7149652777482964230,Hat,1.0,face
7157407242067660038,Hat,0.93,object
7100326454277295365,Hat,0.89,item
7072758305168297221,Hat,0.88,item
7158760403244256517,Hat,0.88,object
7151055678486990085,Hat,0.87,object
7115050482179050758,Hat,0.87,object
7142888038056676614,Hat,0.86,object
7087591665371811078,Hat,0.86,object
7103840751318076677,Hat,0.86,item
7134093185256590598,Hat,0.86,object
7074204796114259205,Hat,0.85,item
7090204992807685382,Hat,0.85,item
7150280209315417349,Hat,0.83,item
7144518704032697605,Hat,0.83,object
7070601289549286661,Hat,0.82,object
7062308722109893894,Hat,0.82,object
7131330617203100934,Hat,0.82,item
7071601767384894725,Hat,0.81,item
7145084190671899909,Hat,0.81,object
7158819669757922566,Hat,0.79,object
7094662998941256966,Hat,0.78,object
7111387104285953285,Hat,0.78,object
7159137058555022598,Hat,0.77,item
7104013118287711493,Hat,0.77,item
7118340242536434950,Hat,0.77,object
7125010684928150789,Hat,0.77,item
7131704024373464326,Hat,0.77,object
7132480302617873669,Hat,0.76,object
7151539002359680262,Hat,0.75,object
7082888182424931590,Hat,0.75,item
7101601199119404293,Hat,0.75,object
7106170359279308037,Hat,0.74,item
7088744830511090950,Hat,0.73,item
7159681566732520710,Hat,0.72,item
7101034052664216838,Hat,0.72,item
7112079025891200261,Hat,0.72,object
7067905531943406854,Hat,0.71,object
7097199401562656005,Hat,0.71,object
7114771950823542021,Hat,0.68,object
7137801938913004806,Hat,0.64,object
7133186727350488326,Hat,0.64,object
7149492093063335174,Hat,0.63,object
7135999771256392965,Hat,0.62,object
7107758042678103301,Hat,0.61,object
7070845941233847558,Hat,0.6,object
7088628139286383878,Hat,0.59,object
7137140294260149509,Hat,0.59,object
7067563025925934341,Hat,0.57,object
